交易日期,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,隐含波动率(%)
2025/1/17,ni2504,679,536,-7,41.6176,0,0.217419,21.7419
2025/1/17,ni2505,183,466,85,16.2776,0,0.218965,21.8965
2025/1/17,小计,43688,35511,2253,2237.7946,0,,
2025/1/20,ni2502,68363,25690,-45,2058.4894,14,0.291047,29.1047
2025/1/20,ni2503,4510,8946,172,444.4686,0,0.232357,23.2357
2025/1/20,ni2504,1066,831,295,105.173,0,0.221336,22.1336
2025/1/20,ni2505,140,487,21,13.1338,0,0.240603,24.0603
2025/1/20,小计,74079,35954,443,2621.2648,14,,
2025/1/21,ni2502,62906,0,-25690,1312.7082,1612,0.212666,21.2666
2025/1/21,ni2503,11052,12317,3371,1767.3,0,0.209751,20.9751
2025/1/21,ni2504,877,1058,227,104.1856,0,0.225366,22.5366
2025/1/21,ni2505,85,495,8,17.0082,0,0.224306,22.4306
2025/1/21,小计,74920,13870,-22084,3201.202,1612,,
2025/1/22,ni2503,14127,13025,708,1522.4978,0,0.213354,21.3354
2025/1/22,ni2504,886,1276,218,102.2702,0,0.210985,21.0985
2025/1/22,ni2505,170,535,40,14.8746,0,0.237974,23.7974
2025/1/22,小计,15183,14836,966,1639.6426,0,,
2025/1/23,ni2503,18486,14255,1230,1903.805,0,0.214325,21.4325
2025/1/23,ni2504,2528,2126,850,390.4708,0,0.214424,21.4424
2025/1/23,ni2505,201,546,11,25.3394,0,0.217257,21.7257
2025/1/23,小计,21215,16927,2091,2319.6152,0,,
2025/1/24,ni2503,9814,14854,599,994.0528,0,0.218734,21.8734
2025/1/24,ni2504,1143,1859,-267,175.3782,0,0.218684,21.8684
2025/1/24,ni2505,332,623,77,21.7322,0,0.241186,24.1186
2025/1/24,小计,11289,17336,409,1191.1632,0,,
2025/1/27,ni2503,10215,15501,647,972.7858,4,0.227982,22.7982
2025/1/27,ni2504,1089,2168,309,162.9708,0,0.219861,21.9861
2025/1/27,ni2505,254,728,105,15.205,0,0.250377,25.0377
2025/1/27,小计,11558,18397,1061,1150.9616,4,,
2025/2/5,ni2503,11551,16588,1087,888.0902,0,0.255278,25.5278
2025/2/5,ni2504,1890,2948,780,262.1618,0,0.234968,23.4968
2025/2/5,ni2505,61,757,29,3.245,0,0.26705,26.705
2025/2/5,小计,13502,20293,1896,1153.497,0,,
2025/2/6,ni2503,31196,18319,1731,2558.2186,0,0.242797,24.2797
2025/2/6,ni2504,2761,3631,683,432.7644,0,0.22945,22.945
2025/2/6,ni2505,335,891,134,24.4986,0,0.2511,25.11
2025/2/6,小计,34292,22841,2548,3015.4816,0,,
2025/2/7,ni2503,16563,18917,598,1373.7128,0,0.226127,22.6127
2025/2/7,ni2504,2206,3815,184,345.3544,0,0.22153,22.153
2025/2/7,ni2505,251,936,45,18.461,0,0.241007,24.1007
2025/2/7,小计,19020,23668,827,1737.5282,0,,
2025/2/10,ni2503,22589,19997,1080,1737.9516,0,0.229337,22.9337
2025/2/10,ni2504,2437,4402,587,277.2934,0,0.235987,23.5987
2025/2/10,ni2505,469,1084,148,57.0072,0,0.224435,22.4435
2025/2/10,小计,25495,25483,1815,2072.2522,0,,
2025/2/11,ni2503,35904,21814,1817,2017.2144,0,0.244063,24.4063
2025/2/11,ni2504,3958,5086,684,487.16,0,0.229557,22.9557
2025/2/11,ni2505,147,1167,83,23.8988,0,0.21854,21.854
2025/2/11,小计,40009,28067,2584,2528.2732,0,,
2025/2/12,ni2503,25006,23167,1353,1215.5168,0,0.246703,24.6703
2025/2/12,ni2504,1497,5520,434,187.5716,0,0.232383,23.2383
2025/2/12,ni2505,158,1191,24,22.398,0,0.22109,22.109
