交易日期,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,隐含波动率(%)
2025-12-26,fu2602,37780,37107,3648,1282.2625,0,0.341056,34.1056
2025-12-26,fu2603,6060,8865,1064,281.691,0,0.3632,36.32
2025-12-26,小计,43930,47998,4751,1571.386,0,,
2025-12-26,fu2609,36,850,-6,4.6105,0,0.278167,27.8167
2025-12-29,fu2603,8064,10005,1140,363.09,0,0.394755,39.4755
2025-12-29,小计,37322,51009,3011,1323.6465,0,,
2025-12-29,fu2604,8,334,8,0.214,0,0.373505,37.3505
2025-12-29,fu2609,19,862,12,1.8435,0,0.275803,27.5803
2025-12-29,fu2605,19,858,8,1.596,0,0.312671,31.2671
2025-12-29,fu2602,29212,38950,1843,956.903,0,0.358451,35.8451
2025-12-30,fu2609,17,862,0,2.962,0,0.292652,29.2652
2025-12-30,fu2605,14,863,5,1.4735,0,0.328687,32.8687
2025-12-30,小计,39424,53692,2683,1345.4565,0,,
2025-12-30,fu2602,32338,40636,1686,1014.9175,0,0.383541,38.3541
2025-12-30,fu2604,0,334,0,0.0,0,0.395667,39.5667
2025-12-30,fu2603,7055,10997,992,326.1035,0,0.395667,39.5667
2025-12-31,fu2602,28997,42119,1483,754.146,0,0.372207,37.2207
2025-12-31,fu2609,99,887,25,21.7005,0,0.285849,28.5849
2025-12-31,fu2604,6,340,6,0.4115,0,0.292896,29.2896
2025-12-31,fu2605,91,920,57,4.7175,0,0.320791,32.0791
2025-12-31,小计,37324,57470,3778,1158.1675,0,,
2025-12-31,fu2603,8131,13204,2207,377.192,0,0.393266,39.3266
2026-01-05,fu2605,106,941,21,5.926,0,0.311873,31.1873
2026-01-05,小计,46987,64932,7462,1340.16,0,,
2026-01-05,fu2609,13,885,-2,1.8595,0,0.289775,28.9775
2026-01-05,fu2604,0,340,0,0.0,0,0.434765,43.4765
2026-01-05,fu2603,13865,17413,4209,514.118,0,0.434765,43.4765
2026-01-05,fu2602,33003,45353,3234,818.2565,0,0.384953,38.4953
2026-01-06,fu2609,19,889,4,3.106,0,0.29997,29.997
2026-01-06,fu2605,69,978,37,2.8545,0,0.309916,30.9916
2026-01-06,fu2603,13960,19555,2142,504.166,0,0.415636,41.5636
2026-01-06,fu2602,38738,48115,2762,1086.352,1,0.387455,38.7455
2026-01-06,小计,52786,69877,4945,1596.4785,1,,
