½»Ò×ÈÕÆÚ,ºÏÔ¼ÏµÁĞ,³É½»Á¿,³Ö²ÖÁ¿,³Ö²ÖÁ¿±ä»¯,³É½»¶î,ĞĞÈ¨Á¿,Òşº¬²¨¶¯ÂÊ,Òşº¬²¨¶¯ÂÊ(%)
2020/1/3,ru2008                        ,0,19,0,0,0,0.203216,20.3216
2020/1/3,ru2009                        ,74,1078,6,25.038,0,0.203216,20.3216
2020/1/3,ru2010                        ,0,0,0,0,0,0.203216,20.3216
2020/1/3,ru2011                        ,0,0,0,0,0,0.203216,20.3216
2020/1/6,ru2003                        ,0,158,0,0,0,0.228908,22.8908
2020/1/6,ru2004                        ,0,97,0,0,0,0.228908,22.8908
2020/1/6,ru2005                        ,3448,19101,101,898.301,0,0.228908,22.8908
2020/1/6,ru2006                        ,1,12,0,0.03,0,0.18617,18.617
2020/1/6,ru2007                        ,0,28,0,0,0,0.18617,18.617
2020/1/6,ru2008                        ,0,19,0,0,0,0.199007,19.9007
2020/1/6,ru2009                        ,512,1407,329,193.004,0,0.199007,19.9007
2020/1/6,ru2010                        ,0,0,0,0,0,0.199007,19.9007
2020/1/6,ru2011                        ,0,0,0,0,0,0.199007,19.9007
2020/1/7,ru2003                        ,0,158,0,0,0,0.224609,22.4609
2020/1/7,ru2004                        ,0,97,0,0,0,0.224609,22.4609
2020/1/7,ru2005                        ,3004,19503,402,860.926,0,0.224609,22.4609
2020/1/7,ru2006                        ,0,12,0,0,0,0.224609,22.4609
2020/1/7,ru2007                        ,0,28,0,0,0,0.224609,22.4609
2020/1/7,ru2008                        ,0,19,0,0,0,0.207116,20.7116
2020/1/7,ru2009                        ,522,1727,320,225.326,0,0.207116,20.7116
2020/1/7,ru2010                        ,0,0,0,0,0,0.207116,20.7116
2020/1/7,ru2011                        ,0,0,0,0,0,0.207116,20.7116
2020/1/8,ru2003                        ,0,158,0,0,0,0.218483,21.8483
2020/1/8,ru2004                        ,0,97,0,0,0,0.218483,21.8483
2020/1/8,ru2005                        ,3722,19790,287,1085.615,0,0.218483,21.8483
2020/1/8,ru2006                        ,0,12,0,0,0,0.218483,21.8483
2020/1/8,ru2007                        ,0,28,0,0,0,0.218483,21.8483
2020/1/8,ru2008                        ,0,19,0,0,0,0.195567,19.5567
2020/1/8,ru2009                        ,401,2015,288,109.848,0,0.195567,19.5567
2020/1/8,ru2010                        ,0,0,0,0,0,0.195567,19.5567
2020/1/8,ru2011                        ,0,0,0,0,0,0.195567,19.5567
2020/1/9,ru2003                        ,4,162,4,0.28,0,0.157954,15.7954
2020/1/9,ru2004                        ,0,97,0,0,0,0.157954,15.7954
2020/1/9,ru2005                        ,2682,20013,223,677.987,1,0.219893,21.9893
2020/1/9,ru2006                        ,0,12,0,0,0,0.219893,21.9893
2020/1/9,ru2007                        ,0,28,0,0,0,0.219893,21.9893
2020/1/9,ru2008                        ,0,19,0,0,0,0.189986,18.9986
2020/1/9,ru2009                        ,308,2188,173,101.469,0,0.189986,18.9986
2020/1/9,ru2010                        ,0,0,0,0,0,0.189986,18.9986
2020/1/9,ru2011                        ,0,0,0,0,0,0.189986,18.9986
2020/1/10,ru2003                        ,23,173,11,0.712,0,0.19675,19.675
2020/1/10,ru2004                        ,0,97,0,0,0,0.19675,19.675
2020/1/10,ru2005                        ,1821,20487,474,564.691,0,0.212209,21.2209
2020/1/10,ru2006                        ,0,12,0,0,0,0.212209,21.2209
2020/1/10,ru2007                        ,0,28,0,0,0,0.212209,21.2209
2020/1/10,ru2008                        ,0,19,0,0,0,0.203088,20.3088
2020/1/10,ru2009                        ,118,2224,36,34.493,1,0.203088,20.3088
2020/1/10,ru2010                        ,0,0,0,0,0,0.203088,20.3088
2020/1/10,ru2011                        ,0,0,0,0,0,0.203088,20.3088
2020/1/13,ru2003                        ,54,175,2,4.43,0,0.236651,23.6651
2020/1/13,ru2004                        ,0,97,0,0,0,0.236651,23.6651
2020/1/13,ru2005                        ,4811,20927,440,1317.375,0,0.233423,23.3423
2020/1/13,ru2006                        ,0,12,0,0,0,0.233423,23.3423
2020/1/13,ru2007                        ,0,28,0,0,0,0.233423,23.3423
2020/1/13,ru2008                        ,0,19,0,0,0,0.196185,19.6185
2020/1/13,ru2009                        ,760,2701,477,313.528,0,0.196185,19.6185
2020/1/13,ru2010                        ,0,0,0,0,0,0.196185,19.6185
2020/1/13,ru2011                        ,0,0,0,0,0,0.196185,19.6185
2020/1/14,ru2003                        ,36,195,20,0.418,0,0.200384,20.0384
2020/1/14,ru2004                        ,1,97,0,0.003,0,0.220014,22.0014
2020/1/14,ru2005                        ,3394,21233,306,1185.93,0,0.234053,23.4053
2020/1/14,ru2006                        ,0,12,0,0,0,0.234053,23.4053
2020/1/14,ru2007                        ,0,28,0,0,0,0.234053,23.4053
2020/1/14,ru2008                        ,0,19,0,0,0,0.187349,18.7349
2020/1/14,ru2009                        ,219,2829,128,93.259,0,0.187349,18.7349
2020/1/14,ru2010                        ,0,0,0,0,0,0.187349,18.7349
2020/1/14,ru2011                        ,0,0,0,0,0,0.187349,18.7349
2020/1/15,ru2003                        ,10,200,5,0.108,0,0.199622,19.9622
2020/1/15,ru2004                        ,5,101,4,0.058,0,0.194571,19.4571
2020/1/15,ru2005                        ,2185,21493,260,613.889,0,0.235836,23.5836
2020/1/15,ru2006                        ,0,12,0,0,0,0.235836,23.5836
2020/1/15,ru2007                        ,0,28,0,0,0,0.235836,23.5836
2020/1/15,ru2008                        ,0,19,0,0,0,0.192232,19.2232
2020/1/15,ru2009                        ,242,2875,46,98.143,0,0.192232,19.2232
2020/1/15,ru2010                        ,0,0,0,0,0,0.192232,19.2232
2020/1/15,ru2011                        ,0,0,0,0,0,0.192232,19.2232
2020/1/16,ru2003                        ,11,207,7,0.149,0,0.223508,22.3508
2020/1/16,ru2004                        ,1,102,1,0.4,0,0.166431,16.6431
2020/1/16,ru2005                        ,1594,21781,288,486.322,0,0.221662,22.1662
2020/1/16,ru2006                        ,0,12,0,0,0,0.221662,22.1662
2020/1/16,ru2007                        ,0,28,0,0,0,0.221662,22.1662
2020/1/16,ru2008                        ,0,19,0,0,0,0.190761,19.0761
2020/1/16,ru2009                        ,249,2962,87,91.885,0,0.190761,19.0761
2020/1/16,ru2010                        ,0,0,0,0,0,0.190761,19.0761
2020/1/16,ru2011                        ,0,0,0,0,0,0.190761,19.0761
2020/1/16,ru2101                        ,0,0,0,0,0,0.190761,19.0761
2020/1/17,ru2003                        ,2,206,-1,0.016,0,0.215496,21.5496
2020/1/17,ru2004                        ,5,105,3,0.086,0,0.183044,18.3044
2020/1/17,ru2005                        ,3106,22186,405,991.912,0,0.229001,22.9001
2020/1/17,ru2006                        ,0,12,0,0,0,0.229001,22.9001
2020/1/17,ru2007                        ,1,29,1,0.15,0,0.209156,20.9156
2020/1/17,ru2008                        ,0,19,0,0,0,0.209156,20.9156
2020/1/17,ru2009                        ,268,2990,28,126.811,0,0.186301,18.6301
2020/1/17,ru2010                        ,0,0,0,0,0,0.186301,18.6301
2020/1/17,ru2011                        ,0,0,0,0,0,0.186301,18.6301
2020/1/17,ru2101                        ,0,0,0,0,0,0.186301,18.6301
2020/1/20,ru2003                        ,29,207,1,1.649,0,0.309132,30.9132
2020/1/20,ru2004                        ,6,110,5,0.133,0,0.189943,18.9943
2020/1/20,ru2005                        ,3114,22394,208,954.503,0,0.23663,23.663
2020/1/20,ru2006                        ,11,19,7,0.481,0,0.200878,20.0878
2020/1/20,ru2007                        ,0,29,0,0,0,0.200878,20.0878
2020/1/20,ru2008                        ,0,19,0,0,0,0.198928,19.8928
2020/1/20,ru2009                        ,314,2991,1,145.047,0,0.198928,19.8928
2020/1/20,ru2010                        ,0,0,0,0,0,0.198928,19.8928
2020/1/20,ru2011                        ,0,0,0,0,0,0.198928,19.8928
2020/1/20,ru2101                        ,0,0,0,0,0,0.198928,19.8928
2020/1/21,ru2003                        ,22,203,-4,0.892,0,0.231761,23.1761
2020/1/21,ru2004                        ,4,113,3,0.031,0,0.184603,18.4603
2020/1/21,ru2005                        ,4844,22671,277,1211.287,0,0.23638,23.638
2020/1/21,ru2006                        ,7,26,7,0.612,0,0.196099,19.6099
2020/1/21,ru2007                        ,2,30,1,0.426,0,0.206018,20.6018
2020/1/21,ru2008                        ,0,19,0,0,0,0.206018,20.6018
2020/1/21,ru2009                        ,366,3004,13,108.899,0,0.198845,19.8845
2020/1/21,ru2010                        ,0,0,0,0,0,0.198845,19.8845
2020/1/21,ru2011                        ,0,0,0,0,0,0.198845,19.8845
2020/1/21,ru2101                        ,0,0,0,0,0,0.198845,19.8845
2020/1/22,ru2003                        ,3,203,0,0.014,0,0.304165,30.4165
2020/1/22,ru2004                        ,0,113,0,0,0,0.304165,30.4165
2020/1/22,ru2005                        ,6774,23726,1055,1994.462,0,0.247586,24.7586
2020/1/22,ru2006                        ,3,29,3,0.088,0,0.236158,23.6158
2020/1/22,ru2007                        ,0,30,0,0,0,0.236158,23.6158
2020/1/22,ru2008                        ,0,19,0,0,0,0.211,21.1
2020/1/22,ru2009                        ,476,3099,95,119.954,0,0.211,21.1
2020/1/22,ru2010                        ,0,0,0,0,0,0.211,21.1
2020/1/22,ru2011                        ,0,0,0,0,0,0.211,21.1
2020/1/22,ru2101                        ,0,0,0,0,0,0.211,21.1
2020/1/23,ru2003                        ,1,203,0,0.001,0,0.207382,20.7382
2020/1/23,ru2004                        ,15,118,5,0.425,0,0.187354,18.7354
2020/1/23,ru2005                        ,4800,24128,402,1419.918,0,0.237234,23.7234
2020/1/23,ru2006                        ,0,29,0,0,0,0.237234,23.7234
2020/1/23,ru2007                        ,0,30,0,0,0,0.237234,23.7234
2020/1/23,ru2008                        ,0,19,0,0,0,0.224242,22.4242
2020/1/23,ru2009                        ,464,3262,163,170.662,0,0.224242,22.4242
2020/1/23,ru2010                        ,0,0,0,0,0,0.224242,22.4242
2020/1/23,ru2011                        ,0,0,0,0,0,0.224242,22.4242
2020/1/23,ru2101                        ,0,0,0,0,0,0.224242,22.4242
2020/2/3,ru2003                        ,0,203,0,0,0,0.391979,39.1979
2020/2/3,ru2004                        ,7,118,0,0.021,0,0.391979,39.1979
2020/2/3,ru2005                        ,4714,23170,-958,1696.19,25,0.295745,29.5745
2020/2/3,ru2006                        ,0,29,0,0,0,0.295745,29.5745
2020/2/3,ru2007                        ,0,30,0,0,0,0.295745,29.5745
2020/2/3,ru2008                        ,0,19,0,0,0,0.295609,29.5609
2020/2/3,ru2009                        ,204,3250,-12,87.735,0,0.295609,29.5609
2020/2/3,ru2010                        ,0,0,0,0,0,0.295609,29.5609
2020/2/3,ru2011                        ,0,0,0,0,0,0.295609,29.5609
2020/2/3,ru2101                        ,0,0,0,0,0,0.295609,29.5609
2020/2/4,ru2003                        ,0,203,0,0,0,0.521378,52.1378
2020/2/4,ru2004                        ,1,119,1,0.02,0,0.521378,52.1378
2020/2/4,ru2005                        ,5399,23224,54,2013.015,200,0.317574,31.7574
2020/2/4,ru2006                        ,0,29,0,0,0,0.317574,31.7574
2020/2/4,ru2007                        ,2,32,2,0.062,0,0.263078,26.3078
2020/2/4,ru2008                        ,1,20,1,0.039,0,0.259163,25.9163
2020/2/4,ru2009                        ,742,3353,103,364.053,0,0.277809,27.7809
2020/2/4,ru2010                        ,0,0,0,0,0,0.277809,27.7809
2020/2/4,ru2011                        ,0,0,0,0,0,0.277809,27.7809
2020/2/4,ru2101                        ,0,0,0,0,0,0.277809,27.7809
2020/2/5,ru2003                        ,15,207,4,1.585,0,0.291895,29.1895
2020/2/5,ru2004                        ,1,120,1,0.076,0,0.242754,24.2754
2020/2/5,ru2005                        ,4661,23708,484,1428.023,1,0.328857,32.8857
2020/2/5,ru2006                        ,0,29,0,0,0,0.328857,32.8857
2020/2/5,ru2007                        ,1,33,1,0.276,0,0.251288,25.1288
2020/2/5,ru2008                        ,0,20,0,0,0,0.251288,25.1288
2020/2/5,ru2009                        ,1131,3792,439,463.003,1,0.285791,28.5791
2020/2/5,ru2010                        ,0,0,0,0,0,0.285791,28.5791
2020/2/5,ru2011                        ,0,0,0,0,0,0.232388,23.2388
2020/2/5,ru2101                        ,8,8,8,2.683,0,0.232388,23.2388
2020/2/6,ru2003                        ,6,208,1,4.593,0,0.411809,41.1809
2020/2/6,ru2004                        ,0,120,0,0,0,0.411809,41.1809
2020/2/6,ru2005                        ,3484,24116,408,1156.376,0,0.298444,29.8444
2020/2/6,ru2006                        ,0,29,0,0,0,0.298444,29.8444
2020/2/6,ru2007                        ,4,35,2,1.815,0,0.234039,23.4039
2020/2/6,ru2008                        ,0,20,0,0,0,0.234039,23.4039
2020/2/6,ru2009                        ,727,4191,399,280.936,0,0.254566,25.4566
2020/2/6,ru2010                        ,0,0,0,0,0,0.254566,25.4566
2020/2/6,ru2011                        ,0,0,0,0,0,0.254566,25.4566
2020/2/6,ru2101                        ,0,8,0,0,0,0.254566,25.4566
2020/2/7,ru2003                        ,0,208,0,0,0,0.28978,28.978
2020/2/7,ru2004                        ,0,120,0,0,0,0.28978,28.978
2020/2/7,ru2005                        ,2936,24656,540,654.552,0,0.28978,28.978
2020/2/7,ru2006                        ,0,29,0,0,0,0.28978,28.978
2020/2/7,ru2007                        ,0,35,0,0,0,0.28978,28.978
2020/2/7,ru2008                        ,0,20,0,0,0,0.257185,25.7185
2020/2/7,ru2009                        ,431,4315,124,152.832,0,0.257185,25.7185
2020/2/7,ru2010                        ,0,0,0,0,0,0.257185,25.7185
2020/2/7,ru2011                        ,0,0,0,0,0,0.257185,25.7185
2020/2/7,ru2101                        ,0,8,0,0,0,0.257185,25.7185
2020/2/10,ru2003                        ,0,208,0,0,0,0.290223,29.0223
2020/2/10,ru2004                        ,0,120,0,0,0,0.290223,29.0223
2020/2/10,ru2005                        ,1613,24847,191,347.362,0,0.290223,29.0223
2020/2/10,ru2006                        ,0,29,0,0,0,0.290223,29.0223
2020/2/10,ru2007                        ,1,36,1,0.039,0,0.233737,23.3737
2020/2/10,ru2008                        ,0,20,0,0,0,0.233737,23.3737
2020/2/10,ru2009                        ,324,4403,88,132.723,0,0.264015,26.4015
2020/2/10,ru2010                        ,0,0,0,0,0,0.264015,26.4015
2020/2/10,ru2011                        ,0,0,0,0,0,0.264015,26.4015
2020/2/10,ru2101                        ,0,8,0,0,0,0.264015,26.4015
2020/2/11,ru2003                        ,12,210,2,2.668,0,0.299101,29.9101
2020/2/11,ru2004                        ,12,119,-1,0.036,0,0.359434,35.9434
2020/2/11,ru2005                        ,2599,24736,-111,457.798,0,0.289345,28.9345
2020/2/11,ru2006                        ,0,29,0,0,0,0.289345,28.9345
2020/2/11,ru2007                        ,5,38,2,0.766,0,0.222846,22.2846
2020/2/11,ru2008                        ,0,20,0,0,0,0.222846,22.2846
2020/2/11,ru2009                        ,305,4497,94,174.631,0,0.259954,25.9954
2020/2/11,ru2010                        ,0,0,0,0,0,0.259954,25.9954
2020/2/11,ru2011                        ,0,0,0,0,0,0.259954,25.9954
2020/2/11,ru2101                        ,0,8,0,0,0,0.259954,25.9954
2020/2/12,ru2003                        ,4,212,2,0.209,0,0.242093,24.2093
2020/2/12,ru2004                        ,7,119,0,0.021,0,0.337375,33.7375
2020/2/12,ru2005                        ,3205,25203,467,614.375,1,0.259666,25.9666
2020/2/12,ru2006                        ,0,29,0,0,0,0.259666,25.9666
2020/2/12,ru2007                        ,4,40,2,0.355,0,0.21903,21.903
2020/2/12,ru2008                        ,0,20,0,0,0,0.21903,21.903
2020/2/12,ru2009                        ,391,4566,69,140.175,0,0.254639,25.4639
2020/2/12,ru2010                        ,0,0,0,0,0,0.254639,25.4639
2020/2/12,ru2011                        ,0,0,0,0,0,0.254639,25.4639
2020/2/12,ru2101                        ,0,8,0,0,0,0.254639,25.4639
2020/2/13,ru2003                        ,2,214,2,0.09,0,0.69934,69.934
2020/2/13,ru2004                        ,0,119,0,0,0,0.69934,69.934
2020/2/13,ru2005                        ,2547,25875,672,401.332,0,0.256637,25.6637
2020/2/13,ru2006                        ,0,29,0,0,0,0.256637,25.6637
2020/2/13,ru2007                        ,0,40,0,0,0,0.256637,25.6637
2020/2/13,ru2008                        ,0,20,0,0,0,0.260234,26.0234
2020/2/13,ru2009                        ,307,4584,18,138.349,0,0.260234,26.0234
2020/2/13,ru2010                        ,0,0,0,0,0,0.260234,26.0234
2020/2/13,ru2011                        ,0,0,0,0,0,0.260234,26.0234
2020/2/13,ru2101                        ,0,8,0,0,0,0.260234,26.0234
2020/2/14,ru2003                        ,2,216,2,0.01,0,0.258893,25.8893
2020/2/14,ru2004                        ,0,119,0,0,0,0.258893,25.8893
2020/2/14,ru2005                        ,2545,26672,797,415.462,0,0.24802,24.802
